CustomerID,last_purchase,n_orders,M,R,repeat,log_qty_sum,F_star,r_score,f_score,m_score,hard_cluster
15318,2011-12-06 11:30:00,1,312.62,3,0,97.40960522662688,14.661440783994031,5,3,2,R5
15319,2011-03-01 12:48:00,1,204.5,283,0,35.16790670869106,5.325186006303659,3,1,1,M1
15320,2011-10-26 13:27:00,1,267.13,43,0,43.778506212666564,6.616775931899984,5,2,1,R5
15321,2011-09-30 09:40:00,12,6709.7300000000005,70,1,726.3305380081055,110.34958070121581,5,5,5,F5
15322,2011-09-15 09:34:00,2,1390.86,85,1,187.50957584186975,29.026436376280465,5,4,4,F4
15323,2010-05-26 10:01:00,3,434.6,562,1,52.918267716991934,8.88774015754879,2,2,2,M2
15324,2010-01-07 14:37:00,1,140.22000000000003,700,0,17.975229776040866,2.7462844664061294,1,1,1,F1
15325,2011-08-28 11:55:00,8,1602.01,103,1,363.29179411198044,55.69376911679706,5,5,4,M4
15326,2011-01-10 11:38:00,5,1700.52,333,1,288.7269083338797,44.35903625008195,3,4,4,F4
15327,2011-10-18 11:55:00,1,208.75,52,0,22.885238088653477,3.4827857132980213,5,1,1,F1
15328,2010-10-28 09:05:00,1,107.24,407,0,18.011272747867604,2.7516909121801403,3,1,1,F1
15329,2011-10-31 15:36:00,11,2984.33,38,1,303.7627587649641,46.914413814744606,5,4,4,R5
15330,2011-11-07 17:50:00,2,714.96,31,1,56.11820821195869,9.317731231793804,5,2,3,R5
15331,2010-07-28 09:42:00,3,767.91,499,1,114.41186357458476,18.11177953618771,2,3,3,F3
15332,2010-12-08 14:43:00,6,6553.74,365,1,506.00496879528674,77.000745319293,3,5,5,M5
15333,2011-05-15 13:27:00,1,1028.56,207,0,43.013292420210306,6.5019938630315455,4,2,3,R4
15334,2011-07-06 11:22:00,3,351.67,156,1,119.57559263652001,18.886338895478,4,3,2,F3
15335,2011-10-17 12:50:00,1,173.97,53,0,36.25503016582543,5.488254524873814,5,1,1,M1
15336,2010-11-03 12:39:00,1,240.5,401,0,25.505457277913013,3.8758185916869516,3,1,1,F1
15337,2010-10-24 15:29:00,1,373.02,410,0,43.88692542556227,6.6330388138343395,3,2,2,M2
15338,2010-01-31 14:25:00,1,283.43,676,0,65.51403443203667,9.877105164805501,1,2,1,F2
15339,2011-10-04 12:51:00,7,1827.84,65,1,311.27240772946277,47.84086115941941,5,4,4,M4
15340,2010-05-27 10:27:00,1,105.5,561,0,16.98483107201299,2.597724660801948,2,1,1,F1
15341,2011-09-20 09:40:00,2,2402.7200000000003,80,1,86.64857611095815,13.897286416643722,5,3,4,M4
15342,2011-08-02 10:19:00,1,406.09,129,0,57.40468292435619,8.660702438653429,5,2,2,F2
15343,2011-09-13 13:55:00,1,364.5,86,0,31.099553899608722,4.714933084941308,5,1,2,M2
15344,2011-12-09 10:45:00,3,563.94,0,1,39.69085506317868,6.903628259476802,5,2,2,R5
15345,2011-10-25 11:28:00,1,393.54,45,0,29.303340080031287,4.4455010120046925,5,1,2,R5
15346,2011-01-11 11:18:00,3,596.12,332,1,72.253398882923,11.78800983243845,3,2,2,R3
15347,2010-12-08 15:25:00,4,1363.6,365,1,103.63015972341226,16.54452395851184,3,3,4,F3
15348,2011-09-28 13:17:00,1,158.04,71,0,20.74329145996543,3.1614937189948145,5,1,1,F1
15349,2011-07-04 16:06:00,2,473.81,157,1,96.45222486954887,15.36783373043233,4,3,2,M2
15350,2010-12-01 13:33:00,2,663.25,372,1,78.48238620937727,12.67235793140659,3,3,3,R3
15351,2011-11-27 12:52:00,10,3738.29,11,1,495.8767284771881,75.68150927157821,5,5,5,R5
15352,2010-06-09 11:28:00,1,114.95,548,0,28.079236329366964,4.261885449405044,2,1,1,M1
15353,2011-03-30 12:15:00,7,3175.95,254,1,522.1537270365793,79.47305905548689,4,5,5,F5
15354,2010-04-15 16:24:00,3,284.4,602,1,2.0794415416798357,1.2619162312519754,1,1,1,F1
15355,2011-11-10 13:44:00,2,277.05,28,1,19.280401124338127,3.7920601686507194,5,1,1,R5
15356,2011-11-08 13:11:00,13,3464.95,30,1,874.2747618619045,132.59121427928568,5,5,5,F5
15358,2011-12-05 09:04:00,42,17050.41,4,1,2776.602917807496,419.3904376711244,5,5,5,R5
15359,2010-02-15 10:47:00,8,181.35,662,1,32.176628124663274,6.026494218699491,1,2,1,M1
15360,2011-10-31 09:35:00,1,427.93,39,0,36.304973885722276,5.495746082858341,5,1,2,M2
15361,2010-12-13 09:52:00,4,689.07,361,1,30.791033121373133,5.61865496820597,3,1,3,R3
15362,2010-09-17 10:37:00,2,613.08,448,1,79.77201688805752,12.865802533208628,2,3,2,R2
15363,2010-12-02 12:28:00,2,1004.11,372,1,116.1485165137152,18.32227747705728,3,3,3,R3
15364,2011-09-05 09:46:00,2,913.19,95,1,79.63522872081282,12.845284308121922,5,3,3,M3
15365,2011-11-14 08:29:00,13,4557.13,25,1,476.88445849594495,72.98266877439174,5,5,5,R5
15366,2011-09-25 15:01:00,7,2389.08,74,1,364.226116510221,55.78391747653315,5,5,4,M4
15367,2011-10-13 14:13:00,11,5081.33,56,1,625.9055410190283,95.23583115285423,5,5,5,F5
15368,2011-11-18 14:42:00,2,722.74,20,1,22.31325512399826,4.246988268599739,5,1,3,R5
15369,2010-08-04 13:54:00,11,6251.26,491,1,226.05045000733753,35.257567501100624,2,4,5,M5
15370,2011-10-30 10:58:00,8,3739.01,40,1,322.16856340507667,49.525284510761495,5,4,5,R5
15371,2010-02-15 13:14:00,1,59.400000000000006,661,0,2.5649493574615367,0.4347424036192305,1,1,1,F1
15372,2011-07-25 16:39:00,8,6017.06,136,1,250.81820005219816,38.82273000782972,4,4,5,M5
15373,2011-12-01 15:05:00,17,3421.39,7,1,283.3872286825921,44.15808430238881,5,4,5,R5
15374,2011-08-03 09:59:00,2,307.32,128,1,30.614576854605147,5.492186528190771,5,1,2,R4
15375,2010-01-18 15:38:00,1,60.959999999999994,689,0,14.240410251793417,2.1860615377690125,1,1,1,F1
15376,2011-10-30 15:04:00,3,1233.3600000000001,39,1,198.48457413350985,30.722686120026477,5,4,3,R5
15377,2010-11-22 08:55:00,4,1211.75,382,1,50.25517594627568,8.538276391941352,3,2,3,F2
15378,2010-09-03 11:30:00,2,246.5,462,1,29.4213704385055,5.313205565775824,2,1,1,R2
15379,2011-06-23 13:13:00,8,4877.84,168,1,612.6290820886128,93.09436231329192,4,5,5,F5
15380,2011-12-01 12:13:00,11,3479.0600000000004,8,1,129.00461073468182,20.700691610202274,5,3,5,R5
15381,2011-05-10 11:55:00,5,1890.5700000000002,213,1,77.39907210980826,12.65986081647124,4,3,4,M4
15382,2011-11-25 10:58:00,12,13733.550000000001,14,1,1597.8880813638325,241.08321220457486,5,5,5,R5
15384,2011-06-23 10:57:00,4,2027.79,169,1,306.0172459017193,46.9025868852579,4,4,4,M4
15385,2011-10-30 15:11:00,3,942.08,39,1,55.69563461783881,9.304345192675823,5,2,3,M3
15386,2011-06-06 13:47:00,1,394.14,185,0,80.28439907619303,12.092659861428954,4,2,2,R4
15387,2010-08-04 16:05:00,1,468.65,491,0,54.57422054975608,8.236133082463413,2,2,2,R2
15388,2011-03-14 13:53:00,1,140.54,269,0,22.033206694092094,3.3549810041138137,4,1,1,M1
15389,2011-06-20 16:18:00,5,2733.8,171,1,37.36234044550059,6.654351066825089,4,2,4,R4
15390,2010-11-08 15:19:00,2,1216.66,395,1,184.95149723444297,28.642724585166448,3,4,3,R3
15391,2010-05-04 15:04:00,1,289.87,583,0,19.533274337083025,2.9799911505624537,1,1,1,F1
15392,2011-12-05 11:01:00,7,2911.62,4,1,357.39760318787495,54.75964047818124,5,5,4,R5
15393,2011-11-23 16:48:00,5,891.34,15,1,93.65638303829506,15.09845745574426,5,3,3,R5
15394,2011-11-30 11:49:00,11,5286.8,9,1,507.83531069586104,77.52529660437915,5,5,5,R5
15395,2011-01-18 12:40:00,1,107.45,325,0,8.55333223803211,1.3329998357048165,3,1,1,F1
15396,2011-08-19 10:56:00,2,796.38,112,1,37.44117860581219,6.516176790871828,5,2,3,M3
15397,2011-02-23 09:25:00,1,94.0,289,0,8.699514748210191,1.3549272122315288,3,1,1,F1
15398,2011-11-23 16:47:00,2,1345.53,15,1,168.1164907850279,26.117473617754186,5,4,4,R5
15399,2011-12-08 13:04:00,3,815.77,0,1,119.93744863424537,18.940617295136803,5,3,3,R5
15400,2011-09-08 13:57:00,8,1302.3,91,1,80.23524666031261,13.235286999046892,5,3,4,R5
15401,2010-09-13 13:42:00,2,216.95000000000002,451,1,25.168402120843933,4.67526031812659,2,1,1,M1
15402,2011-07-14 12:17:00,6,1830.54,148,1,257.4373386707975,39.71560080061962,4,4,4,M4
15403,2010-08-05 12:21:00,2,170.88,491,1,31.89974162866662,5.684961244299992,2,1,1,M1
15404,2010-11-29 11:03:00,1,257.06,375,0,44.44227219835369,6.716340829753054,3,2,1,R3
15405,2011-06-03 14:44:00,2,659.84,188,1,62.282160641310526,10.24232409619658,4,2,3,R4
15406,2011-11-08 13:22:00,4,975.87,30,1,175.30402298227818,27.295603447341726,5,4,3,R5
15407,2011-11-06 11:55:00,4,1056.44,33,1,175.24940563913785,27.287410845870678,5,4,3,R5
15408,2011-03-20 15:02:00,1,267.18,263,0,41.441725896765554,6.266258884514833,4,2,1,R4
15409,2009-12-18 15:35:00,1,131.25,720,0,17.251230131998156,2.637684519799723,1,1,1,F1
15410,2011-09-16 14:47:00,10,4685.72,83,1,374.29567010692784,57.44435051603917,5,5,5,M5
15411,2011-11-13 15:19:00,4,1358.88,25,1,156.34490250877795,24.45173537631669,5,4,4,R5
15412,2011-06-21 15:24:00,1,190.53,170,0,17.213151623423652,2.6319727435135474,4,1,1,F1
15413,2010-01-17 11:33:00,5,6798.72,691,1,108.62024514549084,17.343036771823627,1,3,5,M5
15414,2011-11-30 09:50:00,3,774.9000000000001,9,1,85.47049258789806,13.77057388818471,5,3,3,R5
15415,2011-01-30 14:13:00,1,572.8100000000001,312,0,107.34102831243416,16.151154246865126,3,3,2,F3
15416,2011-10-06 09:38:00,7,4572.82,64,1,509.47044850388477,77.5705672755827,5,5,5,R5
15417,2011-09-15 15:26:00,1,508.8,84,0,66.9080509802947,10.086207647044207,5,2,2,M2
15418,2010-10-10 13:38:00,2,452.32,424,1,92.1449133805211,14.721737007078165,3,3,2,M2
15419,2011-11-15 09:23:00,1,135.86,24,0,24.002963323041037,3.6504444984561553,5,1,1,R5
15420,2010-10-01 15:46:00,6,743.0,433,1,145.69694171727454,22.95454125759118,2,3,3,F3
15421,2011-10-12 09:20:00,10,3805.34,58,1,555.3639200119744,84.60458800179616,5,5,5,F5
15422,2011-01-20 16:17:00,7,1619.97,322,1,194.70037955222367,30.355056932833552,3,4,4,F4
15423,2011-11-01 14:01:00,3,266.89,37,1,27.264573680362314,5.039686052054347,5,1,1,R5
15424,2011-03-30 13:02:00,3,597.78,253,1,95.7518553445609,15.312778301684135,4,3,2,F3
15425,2010-11-04 18:13:00,4,1944.57,399,1,252.56533150647599,38.8847997259714,3,4,4,M4
15426,2011-11-20 15:36:00,9,2615.39,18,1,547.693157183413,83.40397357751193,5,5,4,R5
15427,2011-11-06 14:29:00,3,1483.14,32,1,380.19842353512166,57.979763530268244,5,5,4,R5
15428,2011-11-24 16:54:00,4,762.75,14,1,84.35786154650032,13.653679231975048,5,3,3,R5
15429,2011-11-13 12:28:00,2,397.35,26,1,107.11150002818422,16.966725004227634,5,3,2,R5
15430,2010-08-29 10:42:00,2,954.75,467,1,77.90527509340916,12.585791264011373,2,3,3,M3
15431,2010-07-25 12:44:00,1,153.24,502,0,7.502738210754851,1.1754107316132276,2,1,1,F1
15432,2011-11-16 16:30:00,2,320.76,22,1,29.376075368373037,5.3064113052559545,5,1,2,R5
15433,2011-05-10 10:45:00,2,533.3,213,1,104.95677622007979,16.643516433011968,4,3,2,F3
15434,2011-12-01 13:33:00,11,2567.06,7,1,288.2200287677835,44.58300431516752,5,4,4,R5
15435,2011-11-17 16:39:00,1,149.29,21,0,28.74534114634001,4.361801171951001,5,1,1,R5
15436,2011-11-27 16:05:00,3,1122.53,11,1,313.1030129496737,47.91545194245105,5,4,3,R5
15437,2011-03-22 13:11:00,2,393.45,261,1,66.73427420882648,10.910141131323972,4,2,2,M2
15438,2011-07-31 14:19:00,1,156.57999999999998,130,0,27.508082364380606,4.176212354657091,5,1,1,M1
15439,2010-10-31 10:38:00,4,1269.05,404,1,122.25642294287191,19.338463441430786,3,3,3,F3
15440,2011-10-16 12:16:00,3,383.68,54,1,75.31433013214755,12.247149519822132,5,2,2,R5
15441,2010-11-08 15:50:00,3,1254.21,395,1,123.80253455562311,19.520380183343466,3,3,3,R3
15442,2011-04-05 12:24:00,1,594.0,248,0,8.221747728346623,1.2832621592519935,4,1,2,F1
15443,2011-12-08 10:40:00,14,5175.93,1,1,883.0646741698139,133.95970112547207,5,5,5,R5
15444,2011-11-30 17:37:00,2,1418.26,8,1,284.92098579645835,43.63814786946875,5,4,4,R5
15445,2011-03-20 15:06:00,2,284.5,263,1,27.71718654145211,5.057577981217816,4,1,1,R4
15446,2010-11-28 11:59:00,3,406.95,376,1,121.35903444234735,19.153855166352102,3,3,2,R3
15447,2011-01-13 11:26:00,5,492.88,330,1,57.90586346848862,9.735879520273294,3,2,2,M2
15448,2011-01-31 10:42:00,2,788.81,312,1,107.17041071816486,16.97556160772473,3,3,3,F3
15449,2011-11-13 15:02:00,3,974.52,25,1,150.50243641629504,23.525365462444256,5,3,3,R5
15450,2011-11-09 17:11:00,1,429.84,29,0,72.71064481400836,10.956596722101255,5,2,2,R5
15451,2010-10-01 13:40:00,2,233.21,433,1,48.52143115257597,8.178214672886396,2,2,1,F2
15452,2011-11-10 12:13:00,6,1799.1100000000001,29,1,322.3903969546164,49.45855954319245,5,4,4,R5
15453,2011-12-08 10:59:00,7,1388.37,1,1,328.395924453549,50.40938866803235,5,4,4,R5
15454,2010-12-12 14:21:00,2,307.69,361,1,55.94106880772476,9.291160321158713,3,2,2,F2
15455,2010-04-21 12:43:00,1,38.25,597,0,1.791759469228055,0.3187639203842082,1,1,1,F1
15456,2011-03-01 13:51:00,10,2119.27,282,1,449.7756140673689,68.76634211010533,3,5,4,M4
15457,2011-03-22 15:31:00,1,237.07,261,0,66.90796066389227,10.08619409958384,4,2,1,F2
15458,2011-11-14 13:08:00,2,370.43999999999994,24,1,40.55655079430904,6.983482619146355,5,2,2,R5
15459,2010-10-18 15:25:00,2,202.82999999999998,416,1,18.06364073338492,3.609546110007738,3,1,1,F1
15460,2010-12-20 16:08:00,1,216.76,353,0,51.319093512367864,7.747864026855179,3,2,1,F2
15461,2010-09-05 12:31:00,2,429.7,460,1,9.490317840042412,2.3235476760063616,2,1,2,F1
15462,2011-09-06 13:11:00,4,737.05,93,1,98.74085280013205,15.811127920019807,5,3,3,F3
15463,2011-11-10 12:57:00,1,126.14,28,0,18.07998987138645,2.761998480707967,5,1,1,R5
15464,2011-01-05 15:56:00,1,1048.85,337,0,159.06114757752147,23.90917213662822,3,4,3,M3
15465,2011-11-20 10:11:00,32,12655.65,19,1,524.3075404788859,81.04613107183287,5,5,5,R5
15466,2011-09-15 14:08:00,4,1571.01,84,1,349.6655915368086,53.44983873052129,5,5,4,R5
15467,2011-11-30 14:17:00,3,524.88,8,1,90.93438804175155,14.590158206262732,5,3,2,R5
15468,2011-10-19 13:49:00,3,1430.48,50,1,182.40855674730003,28.311283512095002,5,4,4,R5
15469,2011-10-20 16:21:00,3,874.25,49,1,79.58544929351883,12.887817394027826,5,3,3,M3
15470,2010-05-13 09:35:00,1,63.419999999999995,575,0,15.77766701811299,2.4166500527169483,1,1,1,F1
15471,2011-12-07 14:12:00,3,1316.56,1,1,218.12827288484624,33.66924093272693,5,4,4,R5
15472,2011-08-18 15:17:00,1,371.56,112,0,100.41581500090848,15.112372250136271,5,3,2,M2
15473,2011-11-25 15:15:00,8,2046.0,13,1,55.25922586941868,9.488883880412802,5,2,4,R5
15474,2010-04-23 11:14:00,1,163.1,595,0,22.213507414687367,3.382026112203105,1,1,1,M1
15475,2011-09-23 15:20:00,1,454.10999999999996,76,0,71.09554685182077,10.714332027773116,5,2,2,M2
15476,2010-11-24 15:17:00,4,2209.98,379,1,197.32737167031132,30.5991057505467,3,4,4,R3
15477,2010-02-28 10:37:00,1,368.4,649,0,9.370501524100124,1.4555752286150185,1,1,2,F1
15478,2011-10-30 14:19:00,3,2024.98,39,1,157.97113072940346,24.64566960941052,5,4,4,M4
15479,2009-12-06 15:08:00,1,147.4,732,0,13.927237961904304,2.139085694285645,1,1,1,F1
15480,2011-08-15 14:32:00,5,6279.0,115,1,431.8475796738159,65.82713695107238,5,5,5,M5
15481,2010-11-03 14:52:00,1,1993.34,400,0,134.05478066674345,20.15821710001152,3,3,4,M4
15482,2011-11-24 10:46:00,19,14592.56,15,1,488.26955446344175,74.99043316951627,5,5,5,R5
15483,2011-07-01 13:07:00,10,862.2,160,1,314.80249010371506,48.52037351555725,4,4,3,M3
15484,2011-12-08 15:03:00,6,4656.0,0,1,584.044412270514,88.7066618405771,5,5,5,R5
15485,2011-11-09 14:31:00,7,5771.51,29,1,407.298455013199,62.24476825197984,5,5,5,R5
15486,2010-06-30 13:15:00,1,102.0,526,0,3.713572066704308,0.6070358100056462,2,1,1,F1
15487,2010-01-29 12:07:00,1,231.32,679,0,31.640021259479578,4.7960031889219366,1,1,1,M1
15488,2011-09-08 10:11:00,5,431.92,92,1,28.549097106619442,5.332364565992916,5,1,2,M2
15489,2011-11-17 08:53:00,8,2419.61,22,1,254.2195625959501,39.332934389392506,5,4,4,R5
15490,2010-10-05 13:11:00,1,217.6,429,0,32.20013491431161,4.880020237146741,3,1,1,M1
15491,2011-09-05 15:56:00,6,3100.09,94,1,335.19947626806027,51.37992144020903,5,4,5,F4
15492,2011-11-11 14:53:00,2,659.4599999999999,27,1,87.5329987766081,14.029949816491214,5,3,3,R5
15493,2011-11-07 12:04:00,9,4314.9800000000005,32,1,634.5980895489544,96.43971343234315,5,5,5,F5
15494,2011-11-18 14:51:00,5,3780.05,20,1,647.7003014710764,98.20504522066145,5,5,5,R5
15495,2010-11-25 13:46:00,1,246.5,378,0,42.87429058008751,6.481143587013126,3,2,1,R3
15496,2010-03-18 13:16:00,1,146.14000000000001,630,0,32.48280720941599,4.922421081412398,1,1,1,M1
15497,2011-11-22 11:51:00,9,8657.39,17,1,374.5711208511319,57.435668127669786,5,5,5,R5
15498,2011-12-07 12:48:00,44,26039.58,2,1,2321.946629008259,351.2919943512389,5,5,5,R5
15499,2009-12-16 12:17:00,1,161.6,723,0,35.28709620079944,5.343064430119916,1,1,1,M1
15500,2011-12-01 13:47:00,4,1131.56,7,1,133.12390042592511,20.968585063888767,5,3,3,R5
15501,2010-10-31 11:15:00,2,402.5,404,1,81.27337297285193,13.09100594592779,3,3,2,M2
15502,2011-11-24 12:48:00,14,13993.47,15,1,834.2886274036214,126.6432941105432,5,5,5,R5
15503,2010-12-12 10:57:00,2,267.15,362,1,90.00490147051487,14.40073522057723,3,3,1,R3
15504,2011-09-19 13:45:00,4,423.85,80,1,74.50796320760955,12.176194481141431,5,2,2,M2
15505,2011-10-18 07:56:00,5,3610.96,52,1,281.8370013888535,43.32555020832802,5,4,5,R5
15506,2011-11-17 12:11:00,6,2040.03,22,1,431.1821068192396,65.77731602288593,5,5,4,R5
15507,2011-06-21 11:19:00,1,492.36,171,0,63.50217806463918,9.575326709695878,4,2,2,F2
15508,2011-06-03 15:43:00,6,1000.27,188,1,133.64433763016746,21.14665064452512,4,3,3,R4
15509,2010-11-24 14:48:00,1,166.51,379,0,29.130294668603902,4.419544200290585,3,1,1,M1
15510,2011-01-13 12:10:00,1,250.0,330,0,1.0986122886681098,0.21479184330021645,3,1,1,F1
15511,2011-11-28 09:43:00,5,909.23,11,1,147.4068559474528,23.16102839211792,5,3,3,R5
15512,2011-07-07 10:20:00,4,331.58,155,1,48.41622677196315,8.262434015794472,4,2,2,F2
15513,2011-11-06 14:36:00,35,27750.55,32,1,1484.8084698408077,225.27127047612115,5,5,5,F5
15514,2011-11-27 14:40:00,18,6598.55,11,1,681.3482326407492,103.90223489611238,5,5,5,R5
15515,2010-11-17 13:39:00,1,171.81,386,0,17.34435610998764,2.651653416498146,3,1,1,F1
15516,2011-10-26 10:51:00,3,62.43,44,1,14.252660362338931,3.0878990543508396,5,1,1,F1
15517,2011-04-20 14:02:00,1,267.03,232,0,56.95075670531418,8.592613505797127,4,2,1,F2
15518,2011-10-06 13:05:00,15,4218.94,63,1,752.5724747727473,114.4358712159121,5,5,5,F5
15519,2010-11-21 14:35:00,2,344.61,382,1,39.63196104380976,6.844794156571464,3,2,2,R3
15520,2011-12-08 10:58:00,1,343.5,1,0,46.93359255364944,7.0900388830474155,5,2,2,R5
15521,2011-10-30 13:42:00,16,7106.69,39,1,856.3294873225607,130.04942309838412,5,5,5,F5
15522,2011-11-07 11:26:00,2,398.84,32,1,111.26264055846408,17.589396083769614,5,3,2,R5
15523,2011-09-16 16:29:00,16,17359.99,83,1,730.3672329454029,111.15508494181041,5,5,5,F5
15524,2011-11-15 12:09:00,2,591.4,24,1,11.053743074356076,2.5580614611534114,5,1,2,R5
15525,2011-12-07 14:43:00,4,1295.7,1,1,280.66680963213037,43.10002144481955,5,4,4,R5
15526,2011-11-06 15:04:00,2,148.44,32,1,6.959398512133976,1.9439097768200966,5,1,1,F1
15527,2011-11-21 12:17:00,23,5575.64,18,1,554.7694220048517,85.16541330072775,5,5,5,R5
15528,2011-03-30 16:14:00,1,229.33,253,0,31.972363346616163,4.845854501992424,4,1,1,M1
15529,2011-11-17 11:29:00,12,5111.95,22,1,1276.2765614268994,192.84148421403492,5,5,5,R5
15530,2011-11-18 12:25:00,5,1813.72,21,1,277.9316951519332,42.73975427278997,5,4,4,R5
15531,2011-12-01 18:43:00,2,2007.44,7,1,334.77182322096917,51.115773483145375,5,4,4,R5
15532,2011-11-14 14:51:00,10,3771.9,24,1,600.4019204923771,91.36028807385657,5,5,5,R5
15533,2011-11-20 15:35:00,3,807.57,18,1,105.40796106947467,16.761194160421198,5,3,3,R5
15534,2009-12-14 12:48:00,1,162.25,725,0,16.235607538746333,2.4853411308119497,1,1,1,F1
15535,2011-06-19 16:02:00,6,1087.82,172,1,138.40350644058947,21.86052596608842,4,3,3,R4
15536,2010-10-26 16:31:00,1,259.09,408,0,42.556728171787356,6.433509225768103,3,2,1,R3
15537,2011-06-29 13:10:00,1,110.92,162,0,18.244970245872786,2.7867455368809178,4,1,1,F1
15538,2010-06-20 10:49:00,6,3358.3999999999996,537,1,53.617307405491744,9.142596110823762,2,2,5,F2
15539,2011-12-02 13:36:00,1,538.46,6,0,92.49042677083028,13.923564015624542,5,3,2,R5
15540,2011-11-28 13:51:00,2,460.68,10,1,77.6922139457466,12.55383209186199,5,3,2,R5
15541,2011-08-17 14:58:00,1,85.13000000000001,113,0,27.975004327088936,4.24625064906334,5,1,1,M1
15542,2010-07-15 13:32:00,3,918.45,511,1,228.46093508406136,35.2191402626092,2,4,3,M3
15543,2011-02-24 15:26:00,2,242.84,287,1,67.13784801762694,10.97067720264404,3,2,1,M1
15544,2011-11-30 16:43:00,20,8162.43,8,1,1383.0673782395752,209.2601067359363,5,5,5,R5
15545,2011-10-16 13:24:00,2,428.05,53,1,103.16384288988222,16.374576433482332,5,3,2,M2
15546,2010-04-12 11:51:00,2,1079.1000000000001,606,1,33.071966558130086,5.860794983719512,1,2,3,M3
15547,2011-12-02 12:52:00,26,10154.39,6,1,1946.6385252520956,294.09577878781437,5,5,5,R5
15548,2010-04-23 12:20:00,1,158.09,595,0,24.637201380307378,3.7455802070461064,1,1,1,M1
15549,2011-09-23 16:22:00,8,2345.96,76,1,266.87403814238763,41.23110572135814,5,4,4,F4
15550,2011-12-05 15:38:00,12,2218.8,3,1,337.0820333828525,51.96230500742787,5,4,4,R5
15551,2011-11-03 12:37:00,7,1710.08,36,1,244.229650418545,37.78444756278174,5,4,4,R5
15552,2011-05-06 14:47:00,2,252.52,216,1,45.021268563974736,7.65319028459621,4,2,1,R4
15553,2011-10-10 14:02:00,1,437.23,59,0,96.55217209227001,14.532825813840502,5,3,2,M2
15554,2011-03-07 09:00:00,1,217.2,277,0,23.51748146357219,3.577622219535828,4,1,1,F1
15555,2011-11-27 16:19:00,36,12112.35,11,1,2598.405999287062,392.3608998930593,5,5,5,R5
15556,2011-11-15 16:08:00,1,279.77,23,0,57.94076978254865,8.741115467382297,5,2,1,R5
15557,2011-11-11 12:46:00,1,473.65000000000003,28,0,40.580224824023375,6.137033723603506,5,2,2,R5
15558,2010-03-10 15:25:00,1,214.13,638,0,28.300763026437025,4.295114453965553,1,1,1,M1
15559,2010-05-20 14:06:00,1,1109.4,567,0,124.99008719516178,18.798513079274265,2,3,3,F3
15560,2010-11-07 10:15:00,2,153.52,397,1,20.221644597567856,3.9332466896351788,3,1,1,M1
15561,2011-11-28 11:07:00,8,1934.3899999999999,11,1,215.4043734537876,33.51065601806813,5,4,4,R5
15562,2010-12-23 09:55:00,3,673.3800000000001,351,1,60.78637837288431,10.067956755932647,3,2,3,R3
15563,2011-11-17 14:50:00,7,2867.0,21,1,545.3929003104898,82.95893504657346,5,5,4,R5
15564,2010-09-02 15:52:00,2,70.74000000000001,462,1,9.640758221439924,2.3461137332159887,2,1,1,F1
15565,2011-10-20 14:33:00,2,173.16,49,1,15.50154444490579,3.2252316667358683,5,1,1,F1
15566,2010-11-12 12:11:00,2,227.87,392,1,27.69316832202502,5.053975248303752,3,1,1,R3
15567,2011-11-21 10:48:00,1,186.01,18,0,20.127307619262968,3.0690961428894448,5,1,1,R5
15568,2011-12-07 11:27:00,3,758.29,2,1,103.9337248666934,16.54005873000401,5,3,3,R5
15569,2011-08-28 10:15:00,10,3586.35,103,1,205.3359772758396,32.10039659137594,5,4,5,F4
15570,2011-12-02 14:47:00,25,9311.04,6,1,1216.5289610278492,184.52934415417738,5,5,5,R5
15571,2011-11-28 10:02:00,14,4051.63,11,1,784.249240287358,119.1373860431037,5,5,5,R5
15572,2011-12-05 10:09:00,10,4068.67,4,1,583.5086936205901,88.8263040430885,5,5,5,R5
15573,2011-11-08 11:38:00,5,1207.18,31,1,240.55882958450186,37.13382443767527,5,4,3,R5
15574,2011-06-15 12:01:00,6,1518.7,177,1,352.92552001711346,54.03882800256701,4,5,4,R4
15575,2010-03-30 12:50:00,1,30.1,619,0,3.1780538303479458,0.5267080745521918,1,1,1,F1
15576,2011-11-02 12:03:00,1,940.6700000000001,37,0,84.48636431897079,12.722954647845619,5,3,3,M3
15577,2011-07-11 17:03:00,5,397.98,150,1,60.62255986233353,10.14338397935003,4,2,2,M2
15578,2011-06-30 13:03:00,1,127.1,161,0,15.35572700135642,2.353359050203463,4,1,1,F1
15579,2011-10-02 12:45:00,5,1302.5,68,1,217.26917852060978,33.640376778091465,5,4,4,F4
15580,2010-11-28 11:00:00,8,1381.19,376,1,303.0990102342794,46.6648515351419,3,4,4,R3
15581,2011-08-11 09:38:00,38,7794.59,120,1,915.2152419949583,139.98228629924375,5,5,5,F5
15582,2011-11-15 09:55:00,3,682.9100000000001,24,1,99.08849243346876,15.813273865020314,5,3,3,R5
15583,2010-11-28 15:04:00,1,107.86,375,0,38.05968492303922,5.758952738455883,3,2,1,M1
15584,2011-11-16 10:55:00,6,1277.5,23,1,223.6634830301329,34.64952245451993,5,4,4,R5
15585,2011-06-16 08:38:00,1,455.3,176,0,70.31894162502209,10.597841243753313,4,2,2,M2
15586,2010-04-26 11:00:00,3,1139.1,592,1,118.58525632601945,18.737788448902915,1,3,3,F3
